text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
white suv shift forward from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/39,c32b4e183034_39,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/39
black car shift forward from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/40,c32b4e183034_40,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/40
white car shift forward a bit from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/41,c32b4e183034_41,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/41
second black car shift forward from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/42,c32b4e183034_42,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/42
silver car shift froward from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/43,c32b4e183034_43,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/43
balck suv shift from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/44,c32b4e183034_44,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/44
minibus shift from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/45,c32b4e183034_45,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/45
white suv shift from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/46,c32b4e183034_46,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/46
silver suv shift from left-side to right-side,/datadrive2/MeViS_release/train/JPEGImages/c32b4e183034,54,1076,720,/datadrive2/MeViS_release/train/masks/c32b4e183034/47,c32b4e183034_47,0,53,/datadrive2/MeViS_release/train/boxes/c32b4e183034/47
spinning person,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/0,7eae197a967c_0,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/0
fridge next to spinning person,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/1,7eae197a967c_1,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/1
young girl wielding a sword,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/2,7eae197a967c_2,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/2
a lady is turning around,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/3,7eae197a967c_3,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/3
a girl is hitting the lady,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/4,7eae197a967c_4,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/4
spinning human,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/5,7eae197a967c_5,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/5
fridge next to spinning human,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/6,7eae197a967c_6,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/6
a woman is turning around,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/7,7eae197a967c_7,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/7
a girl is hitting the woman,/datadrive2/MeViS_release/train/JPEGImages/7eae197a967c,90,854,480,/datadrive2/MeViS_release/train/masks/7eae197a967c/8,7eae197a967c_8,0,89,/datadrive2/MeViS_release/train/boxes/7eae197a967c/8
bull moving around,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/0,2ef781254640_0,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/0
"cow standing, then walking forward with its head down",/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/1,2ef781254640_1,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/1
cow eating with its head down and then fighting,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/2,2ef781254640_2,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/2
cows walking around,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/3,2ef781254640_3,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/3
cows walking to the right,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/5,2ef781254640_5,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/5
cows bowing head to eat,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/4,2ef781254640_4,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/4
cow standing then walking to the left,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/6,2ef781254640_6,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/6
cow lying,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/7,2ef781254640_7,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/7
cow shaking head then walking away,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/8,2ef781254640_8,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/8
cow walking to the left,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/9,2ef781254640_9,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/9
bird standing on the cow,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/10,2ef781254640_10,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/10
the buffalo at the front,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/11,2ef781254640_11,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/11
walk away from us then look back,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/12,2ef781254640_12,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/12
turn and walk away from us,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/13,2ef781254640_13,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/13
walk away from us,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/14,2ef781254640_14,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/14
walk tot he right,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/16,2ef781254640_16,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/16
does not move with front facing us,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/15,2ef781254640_15,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/15
front facing us then turn back,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/17,2ef781254640_17,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/17
cow eating with its head down and then battling,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/18,2ef781254640_18,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/18
avian creature standing on the cow,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/19,2ef781254640_19,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/19
does not change position with front facing us,/datadrive2/MeViS_release/train/JPEGImages/2ef781254640,120,1280,720,/datadrive2/MeViS_release/train/masks/2ef781254640/20,2ef781254640_20,0,119,/datadrive2/MeViS_release/train/boxes/2ef781254640/20
little child lying on the ground,/datadrive2/MeViS_release/train/JPEGImages/12380e31efb6,90,848,480,/datadrive2/MeViS_release/train/masks/12380e31efb6/0,12380e31efb6_0,0,89,/datadrive2/MeViS_release/train/boxes/12380e31efb6/0
a baby biting his arm,/datadrive2/MeViS_release/train/JPEGImages/12380e31efb6,90,848,480,/datadrive2/MeViS_release/train/masks/12380e31efb6/1,12380e31efb6_1,0,89,/datadrive2/MeViS_release/train/boxes/12380e31efb6/1
child crawling on the ground,/datadrive2/MeViS_release/train/JPEGImages/412a466f859e,90,852,480,/datadrive2/MeViS_release/train/masks/412a466f859e/0,412a466f859e_0,0,89,/datadrive2/MeViS_release/train/boxes/412a466f859e/0
shoes held by a child crawling on the ground,/datadrive2/MeViS_release/train/JPEGImages/412a466f859e,90,852,480,/datadrive2/MeViS_release/train/masks/412a466f859e/1,412a466f859e_1,0,89,/datadrive2/MeViS_release/train/boxes/412a466f859e/1
a crawling baby,/datadrive2/MeViS_release/train/JPEGImages/412a466f859e,90,852,480,/datadrive2/MeViS_release/train/masks/412a466f859e/2,412a466f859e_2,0,89,/datadrive2/MeViS_release/train/boxes/412a466f859e/2
man dancing and moving,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/0,660d2c911e78_0,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/0
man standing against the wall on the right,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/1,660d2c911e78_1,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/1
three man standing on the right watching the dancing,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/2,660d2c911e78_2,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/2
man standing in front left,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/3,660d2c911e78_3,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/3
man wearing red pants standing on left side,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/4,660d2c911e78_4,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/4
man wearing white baseball cap extending hand,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/5,660d2c911e78_5,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/5
people watching the dancer,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/6,660d2c911e78_6,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/6
a dancing man,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/7,660d2c911e78_7,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/7
man dancing and shifting,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/8,660d2c911e78_8,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/8
man staying against the wall on the right-side,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/9,660d2c911e78_9,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/9
three man staying on the right-side watching the dancing,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/10,660d2c911e78_10,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/10
man staying in front left-side,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/11,660d2c911e78_11,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/11
man wearing red pants staying on left-side side,/datadrive2/MeViS_release/train/JPEGImages/660d2c911e78,90,854,480,/datadrive2/MeViS_release/train/masks/660d2c911e78/12,660d2c911e78_12,0,89,/datadrive2/MeViS_release/train/boxes/660d2c911e78/12
the bird walking in the front position.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/0,3c9995c25c56_0,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/0
the avian creature at the forefront of the group.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/1,3c9995c25c56_1,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/1
the bird in the lead while walking.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/2,3c9995c25c56_2,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/2
the frontmost bird in motion.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/3,3c9995c25c56_3,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/3
the bird positioned ahead while moving.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/4,3c9995c25c56_4,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/4
the bird walking at the rear position.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/5,3c9995c25c56_5,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/5
the avian creature at the back of the group.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/6,3c9995c25c56_6,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/6
the bird in the trailing position while walking.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/7,3c9995c25c56_7,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/7
the rearmost bird in motion.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/8,3c9995c25c56_8,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/8
the bird positioned behind while moving.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/9,3c9995c25c56_9,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/9
two birds walking to the right.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/10,3c9995c25c56_10,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/10
two avian creatures moving in a rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/11,3c9995c25c56_11,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/11
a pair of birds progressing towards the right.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/12,3c9995c25c56_12,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/12
two birds heading in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/13,3c9995c25c56_13,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/13
the duo of birds walking to the right.,/datadrive2/MeViS_release/train/JPEGImages/3c9995c25c56,76,1280,720,/datadrive2/MeViS_release/train/masks/3c9995c25c56/14,3c9995c25c56_14,0,75,/datadrive2/MeViS_release/train/boxes/3c9995c25c56/14
man standing without moving position,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/0,8ac3e71f8612_0,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/0
little boy hitting a sandbag,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/1,8ac3e71f8612_1,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/1
a man is watching the boy,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/2,8ac3e71f8612_2,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/2
a boy is doing boxing,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/3,8ac3e71f8612_3,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/3
man staying without shifting position,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/4,8ac3e71f8612_4,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/4
man standing without altering location,/datadrive2/MeViS_release/train/JPEGImages/8ac3e71f8612,90,854,480,/datadrive2/MeViS_release/train/masks/8ac3e71f8612/5,8ac3e71f8612_5,0,89,/datadrive2/MeViS_release/train/boxes/8ac3e71f8612/5
man standing nearest taking arrow out and putting it on bow,/datadrive2/MeViS_release/train/JPEGImages/a3727cd8200f,90,480,856,/datadrive2/MeViS_release/train/masks/a3727cd8200f/0,a3727cd8200f_0,0,89,/datadrive2/MeViS_release/train/boxes/a3727cd8200f/0
white-haired man in black with bow raised to complete archery and then lowered,/datadrive2/MeViS_release/train/JPEGImages/a3727cd8200f,90,480,856,/datadrive2/MeViS_release/train/masks/a3727cd8200f/1,a3727cd8200f_1,0,89,/datadrive2/MeViS_release/train/boxes/a3727cd8200f/1
